Total_Demand_KW,year,month,dayofweek,hour
944,2019,10,0,22
948,2019,10,0,22
963,2019,10,0,22
967,2019,10,0,22
971,2019,10,0,21
986,2019,10,0,21
1063,2019,10,0,21
1236,2019,10,0,21
1255,2019,10,0,20
0,2019,10,5,20
0,2019,10,5,19
610,2019,10,4,21
936,2019,10,4,21
1013,2019,10,4,21
1205,2019,10,4,21
1194,2019,10,4,20
1228,2019,10,4,20
1236,2019,10,4,20
1213,2019,10,4,20
1209,2019,10,4,19
1244,2019,10,4,19
1248,2019,10,4,19
1244,2019,10,4,19
1263,2019,10,4,18
1274,2019,10,4,18
1274,2019,10,4,18
1271,2019,10,4,18
1301,2019,10,4,17
1351,2019,10,4,17
1382,2019,10,4,17
1390,2019,10,4,17
1424,2019,10,4,16
1443,2019,10,4,16
1447,2019,10,4,16
1474,2019,10,4,16
1470,2019,10,4,15
1474,2019,10,4,15
1470,2019,10,4,15
1470,2019,10,4,15
1466,2019,10,4,14
1478,2019,10,4,14
1482,2019,10,4,14
1459,2019,10,4,14
1474,2019,10,4,13
1470,2019,10,4,13
1486,2019,10,4,13
1463,2019,10,4,13
1470,2019,10,4,12
1478,2019,10,4,12
1501,2019,10,4,12
1505,2019,10,4,12
1497,2019,10,4,11
1509,2019,10,4,11
1524,2019,10,4,11
1512,2019,10,4,11
1497,2019,10,4,10
1489,2019,10,4,10
1505,2019,10,4,10
1482,2019,10,4,10
1463,2019,10,4,9
1451,2019,10,4,9
1436,2019,10,4,9
1416,2019,10,4,9
1363,2019,10,4,8
1336,2019,10,4,8
1328,2019,10,4,8
1290,2019,10,4,8
1248,2019,10,4,7
1259,2019,10,4,7
1244,2019,10,4,7
1228,2019,10,4,7
1217,2019,10,4,6
1201,2019,10,4,6
1221,2019,10,4,6
1036,2019,10,4,6
894,2019,10,4,5
906,2019,10,4,5
910,2019,10,4,5
906,2019,10,4,5
902,2019,10,4,4
902,2019,10,4,4
910,2019,10,4,4
925,2019,10,4,4
917,2019,10,4,3
913,2019,10,4,3
906,2019,10,4,3
913,2019,10,4,3
906,2019,10,4,2
906,2019,10,4,2
917,2019,10,4,2
921,2019,10,4,2
906,2019,10,4,1
925,2019,10,4,1
913,2019,10,4,1
910,2019,10,4,1
913,2019,10,4,0
913,2019,10,4,0
936,2019,10,4,0
948,2019,10,4,0
948,2019,10,3,23
948,2019,10,3,23
956,2019,10,3,23
948,2019,10,3,23
944,2019,10,3,22
944,2019,10,3,22
960,2019,10,3,22
952,2019,10,3,22
956,2019,10,3,21
983,2019,10,3,21
1048,2019,10,3,21
1217,2019,10,3,21
1194,2019,10,3,20
1217,2019,10,3,20
1228,2019,10,3,20
1251,2019,10,3,19
1255,2019,10,3,19
1248,2019,10,3,19
1278,2019,10,3,19
1282,2019,10,3,18
1290,2019,10,3,18
1286,2019,10,3,18
1313,2019,10,3,18
1324,2019,10,3,17
1347,2019,10,3,17
1367,2019,10,3,17
1413,2019,10,3,17
1420,2019,10,3,16
1436,2019,10,3,16
1451,2019,10,3,16
1470,2019,10,3,16
1482,2019,10,3,15
1478,2019,10,3,15
1466,2019,10,3,15
1459,2019,10,3,15
1493,2019,10,3,14
1478,2019,10,3,14
1509,2019,10,3,14
1532,2019,10,3,14
1543,2019,10,3,13
1536,2019,10,3,13
1532,2019,10,3,13
1516,2019,10,3,13
1536,2019,10,3,12
1528,2019,10,3,12
1547,2019,10,3,12
1547,2019,10,3,12
1539,2019,10,3,11
1547,2019,10,3,11
1543,2019,10,3,11
1547,2019,10,3,11
1547,2019,10,3,10
1543,2019,10,3,10
1539,2019,10,3,10
1536,2019,10,3,10
1528,2019,10,3,9
1520,2019,10,3,9
1509,2019,10,3,9
1470,2019,10,3,9
1428,2019,10,3,8
1386,2019,10,3,8
1347,2019,10,3,8
1297,2019,10,3,8
1259,2019,10,3,7
1251,2019,10,3,7
1259,2019,10,3,7
1244,2019,10,3,7
1217,2019,10,3,6
1221,2019,10,3,6
1244,2019,10,3,6
1044,2019,10,3,6
898,2019,10,3,5
910,2019,10,3,5
913,2019,10,3,5
910,2019,10,3,5
906,2019,10,3,4
913,2019,10,3,4
913,2019,10,3,4
921,2019,10,3,4
917,2019,10,3,3
902,2019,10,3,3
929,2019,10,3,3
906,2019,10,3,3
913,2019,10,3,2
929,2019,10,3,2
917,2019,10,3,2
925,2019,10,3,2
898,2019,10,3,1
906,2019,10,3,1
910,2019,10,3,1
902,2019,10,3,1
906,2019,10,3,0
906,2019,10,3,0
933,2019,10,3,0
952,2019,10,3,0
940,2019,10,2,23
967,2019,10,2,23
960,2019,10,2,23
952,2019,10,2,23
960,2019,10,2,22
960,2019,10,2,22
986,2019,10,2,22
975,2019,10,2,22
967,2019,10,2,21
983,2019,10,2,21
1086,2019,10,2,21
1194,2019,10,2,21
1209,2019,10,2,20
1232,2019,10,2,20
1232,2019,10,2,20
1240,2019,10,2,20
1232,2019,10,2,19
1251,2019,10,2,19
1240,2019,10,2,19
1236,2019,10,2,19
1259,2019,10,2,18
1274,2019,10,2,18
1286,2019,10,2,18
1297,2019,10,2,18
1336,2019,10,2,17
1363,2019,10,2,17
1378,2019,10,2,17
1397,2019,10,2,17
1428,2019,10,2,16
1436,2019,10,2,16
1440,2019,10,2,16
1451,2019,10,2,16
1470,2019,10,2,15
1463,2019,10,2,15
1474,2019,10,2,15
1447,2019,10,2,15
1447,2019,10,2,14
1463,2019,10,2,14
1478,2019,10,2,14
1478,2019,10,2,14
1482,2019,10,2,13
1497,2019,10,2,13
1497,2019,10,2,13
1478,2019,10,2,13
1486,2019,10,2,12
1493,2019,10,2,12
1505,2019,10,2,12
1489,2019,10,2,12
1505,2019,10,2,11
1516,2019,10,2,11
1512,2019,10,2,11
1512,2019,10,2,11
1505,2019,10,2,10
1497,2019,10,2,10
1489,2019,10,2,10
1486,2019,10,2,10
1459,2019,10,2,9
1436,2019,10,2,9
1416,2019,10,2,9
1367,2019,10,2,9
1324,2019,10,2,8
1297,2019,10,2,8
1286,2019,10,2,8
1232,2019,10,2,8
1194,2019,10,2,7
1194,2019,10,2,7
1198,2019,10,2,7
1186,2019,10,2,7
1175,2019,10,2,6
1163,2019,10,2,6
1194,2019,10,2,6
1002,2019,10,2,6
867,2019,10,2,5
883,2019,10,2,5
887,2019,10,2,5
890,2019,10,2,5
875,2019,10,2,4
871,2019,10,2,4
894,2019,10,2,4
879,2019,10,2,4
864,2019,10,2,3
871,2019,10,2,3
890,2019,10,2,3
875,2019,10,2,3
871,2019,10,2,2
879,2019,10,2,2
887,2019,10,2,2
879,2019,10,2,2
883,2019,10,2,1
883,2019,10,2,1
890,2019,10,2,1
883,2019,10,2,1
875,2019,10,2,0
871,2019,10,2,0
902,2019,10,2,0
890,2019,10,2,0
871,2019,10,1,23
879,2019,10,1,23
894,2019,10,1,23
894,2019,10,1,23
890,2019,10,1,22
887,2019,10,1,22
894,2019,10,1,22
890,2019,10,1,22
898,2019,10,1,21
913,2019,10,1,21
994,2019,10,1,21
1171,2019,10,1,21
1171,2019,10,1,20
1186,2019,10,1,20
1190,2019,10,1,20
1194,2019,10,1,20
1186,2019,10,1,19
1213,2019,10,1,19
1232,2019,10,1,19
1236,2019,10,1,19
1232,2019,10,1,18
1224,2019,10,1,18
1255,2019,10,1,18
1271,2019,10,1,18
1301,2019,10,1,17
1344,2019,10,1,17
1382,2019,10,1,17
1416,2019,10,1,17
1447,2019,10,1,16
1497,2019,10,1,16
1501,2019,10,1,16
1509,2019,10,1,16
1505,2019,10,1,15
1512,2019,10,1,15
1512,2019,10,1,15
1512,2019,10,1,15
1520,2019,10,1,14
1516,2019,10,1,14
1524,2019,10,1,14
1524,2019,10,1,14
1516,2019,10,1,13
1524,2019,10,1,13
1524,2019,10,1,13
1524,2019,10,1,13
1520,2019,10,1,12
1512,2019,10,1,12
1528,2019,10,1,12
1539,2019,10,1,12
1512,2019,10,1,11
1520,2019,10,1,11
1536,2019,10,1,11
1536,2019,10,1,11
1516,2019,10,1,10
1528,2019,10,1,10
1509,2019,10,1,10
1489,2019,10,1,9
1489,2019,10,1,9
1486,2019,10,1,9
1455,2019,10,1,9
1416,2019,10,1,8
1370,2019,10,1,8
1336,2019,10,1,8
1305,2019,10,1,8
1255,2019,10,1,7
1236,2019,10,1,7
1244,2019,10,1,7
1186,2019,10,1,6
1228,2019,10,1,6
1029,2019,10,1,6
898,2019,10,1,5
902,2019,10,1,5
917,2019,10,1,5
910,2019,10,1,5
898,2019,10,1,4
910,2019,10,1,4
898,2019,10,1,3
917,2019,10,1,3
917,2019,10,1,3
902,2019,10,1,2
910,2019,10,1,2
913,2019,10,1,2
906,2019,10,1,1
910,2019,10,1,1
917,2019,10,1,1
910,2019,10,1,1
913,2019,10,1,0
921,2019,10,1,0
925,2019,10,1,0
910,2019,10,1,0
902,2019,10,0,23
913,2019,10,0,23
921,2019,10,0,23
917,2019,10,0,23
913,2019,10,0,22
910,2019,10,0,22
921,2019,10,0,22
921,2019,10,0,22
1194,2019,10,0,21
1536,2019,10,0,12
1562,2019,10,0,12
1555,2019,10,0,12
1547,2019,10,0,12
1532,2019,10,0,11
1505,2019,10,0,9
1482,2019,10,0,9
1451,2019,10,0,9
1347,2019,10,0,8
1309,2019,10,0,8
1251,2019,10,0,7
1251,2019,10,0,7
1221,2019,10,0,7
1224,2019,10,0,6
1236,2019,10,0,6
1071,2019,10,0,6
944,2019,10,0,5
936,2019,10,0,5
940,2019,10,0,5
936,2019,10,0,5
936,2019,10,0,4
933,2019,10,0,4
929,2019,10,0,4
936,2019,10,0,4
948,2019,10,0,3
940,2019,10,0,3
929,2019,10,0,3
936,2019,10,0,2
925,2019,10,0,2
948,2019,10,0,2
948,2019,10,0,1
929,2019,10,0,1
936,2019,10,0,1
929,2019,10,0,0
940,2019,10,0,0
948,2019,10,0,0
936,2019,10,6,23
940,2019,10,6,23
936,2019,10,6,22
933,2019,10,6,22
1194,2019,10,6,10
1186,2019,10,6,9
1186,2019,10,6,8
1186,2019,10,6,8
1186,2019,10,6,8
1182,2019,10,6,8
1178,2019,10,6,7
1182,2019,10,6,7
1182,2019,10,6,6
1190,2019,10,6,6
1224,2019,10,6,6
1040,2019,10,6,6
917,2019,10,6,5
929,2019,10,6,5
921,2019,10,6,5
917,2019,10,6,5
913,2019,10,6,4
917,2019,10,6,4
910,2019,10,6,4
925,2019,10,6,3
921,2019,10,6,2
925,2019,10,6,0
910,2019,10,6,0
936,2019,10,5,23
925,2019,10,5,22
1198,2019,10,5,21
1209,2019,10,5,16
1198,2019,10,5,10
1175,2019,10,5,9
1182,2019,10,5,7
1186,2019,10,5,6
1217,2019,10,5,6
1029,2019,10,5,6
913,2019,10,5,5
921,2019,10,5,5
910,2019,10,5,5
906,2019,10,5,5
910,2019,10,5,4
913,2019,10,5,4
902,2019,10,5,3
910,2019,10,5,3
921,2019,10,5,3
902,2019,10,5,3
913,2019,10,5,2
917,2019,10,5,2
921,2019,10,5,2
910,2019,10,5,2
917,2019,10,5,1
936,2019,10,5,1
925,2019,10,5,1
921,2019,10,5,1
913,2019,10,5,0
936,2019,10,5,0
929,2019,10,5,0
944,2019,10,5,0
936,2019,10,4,23
936,2019,10,4,23
967,2019,10,4,23
963,2019,10,4,23
944,2019,10,4,22
967,2019,10,4,22
967,2019,10,4,22
956,2019,10,4,22
1209,2019,10,4,21
1532,2019,10,4,11
1532,2019,10,4,11
1501,2019,10,4,9
1244,2019,10,4,7
921,2019,10,4,5
936,2019,10,4,3
913,2019,10,4,2
925,2019,10,4,0
910,2019,10,4,0
917,2019,10,4,0
933,2019,10,4,0
929,2019,10,3,23
917,2019,10,3,23
925,2019,10,3,23
925,2019,10,3,23
921,2019,10,3,22
948,2019,10,3,22
1209,2019,10,3,21
1528,2019,10,3,10
890,2019,10,3,5
1294,2019,10,2,8
1255,2019,10,2,7
1201,2019,10,2,7
1163,2019,10,2,6
1155,2019,10,2,6
1190,2019,10,2,6
1017,2019,10,2,6
867,2019,10,2,5
867,2019,10,2,5
879,2019,10,2,5
856,2019,10,2,5
864,2019,10,2,4
860,2019,10,2,4
864,2019,10,2,4
864,2019,10,2,4
856,2019,10,2,3
867,2019,10,2,3
860,2019,10,2,2
879,2019,10,2,2
867,2019,10,2,2
890,2019,10,1,22
1171,2019,10,1,20
1432,2019,10,1,13
1428,2019,10,1,13
1440,2019,10,1,13
1436,2019,10,1,13
802,2019,10,1,5
814,2019,10,1,5
829,2019,10,0,22
817,2019,10,0,22
817,2019,10,0,22
825,2019,10,0,22
821,2019,10,0,21
817,2019,10,0,21
1079,2019,10,0,20
1090,2019,10,0,19
1079,2019,10,0,19
1075,2019,10,0,19
1086,2019,10,0,18
1094,2019,10,0,18
1075,2019,10,0,7
814,2019,10,0,5
821,2019,10,0,2
810,2019,10,0,2
814,2019,10,0,2
829,2019,10,0,2
833,2019,10,6,22
817,2019,10,6,22
1079,2019,10,6,21
1071,2019,10,6,20
1090,2019,10,6,20
1075,2019,10,6,19
1090,2019,10,6,18
1079,2019,10,6,17
1113,2019,10,6,7
840,2019,10,6,5
864,2019,10,5,22
1117,2019,10,5,21
1132,2019,10,5,19
852,2019,10,5,5
894,2019,10,4,22
906,2019,10,4,22
883,2019,10,4,21
1159,2019,10,4,21
1190,2019,10,4,20
1221,2019,10,4,19
1466,2019,10,4,9
856,2019,10,4,5
1178,2019,10,3,20
1182,2019,10,3,20
825,2019,10,3,5
1132,2019,10,2,21
1152,2019,10,2,20
1601,2019,10,1,15
971,2019,10,0,5
1132,2019,10,6,20
875,2019,10,6,5
879,2019,10,6,5
871,2019,10,6,3
925,2019,10,4,5
1532,2019,10,3,16
971,2019,10,3,5
986,2019,10,3,3
1282,2019,10,2,21
1585,2019,10,2,16
1006,2019,10,2,5
1002,2019,10,2,3
1071,2019,10,2,0
1071,2019,10,1,23
1382,2019,10,1,19
906,2019,10,1,5
906,2019,10,1,3
1474,2019,9,0,16
875,2019,9,0,5
871,2019,9,0,3
875,2019,9,0,2
879,2019,9,0,2
898,2019,9,6,22
975,2019,9,6,5
975,2019,9,6,2
1044,2019,9,5,6
933,2019,9,5,5
929,2019,9,5,5
929,2019,9,5,4
952,2019,9,5,2
1286,2019,9,4,19
1320,2019,9,4,8
1006,2019,9,4,2
1351,2019,9,3,21
1378,2019,9,3,20
1509,2019,9,3,17
1539,2019,9,3,9
1140,2019,9,3,6
1006,2019,9,3,5
1009,2019,9,3,3
1017,2019,9,3,2
1059,2019,9,3,0
1071,2019,9,2,22
1075,2019,9,2,22
1363,2019,9,2,21
1443,2019,9,2,18
1651,2019,9,2,12
1117,2019,9,2,6
1013,2019,9,2,5
998,2019,9,2,2
1094,2019,9,2,0
1355,2019,9,1,21
1647,2019,9,1,14
1628,2019,9,1,14
1628,2019,9,1,13
1624,2019,9,1,13
1635,2019,9,1,12
1639,2019,9,1,11
1643,2019,9,1,11
1639,2019,9,1,11
1585,2019,9,1,9
1113,2019,9,1,5
1082,2019,9,1,5
1082,2019,9,1,5
1059,2019,9,1,5
1052,2019,9,1,3
1059,2019,9,1,0
1098,2019,9,0,23
1117,2019,9,0,22
1236,2019,9,0,21
1470,2019,9,0,19
1501,2019,9,0,19
1532,2019,9,0,18
1608,2019,9,0,17
1758,2019,9,0,15
1754,2019,9,0,15
1743,2019,9,0,15
1762,2019,9,0,14
1789,2019,9,0,13
1785,2019,9,0,11
1716,2019,9,0,10
1720,2019,9,0,10
1704,2019,9,0,10
1628,2019,9,0,9
1009,2019,9,0,5
936,2019,9,6,23
1029,2019,9,6,22
1032,2019,9,6,22
1278,2019,9,6,20
1282,2019,9,6,20
1274,2019,9,6,19
1294,2019,9,6,18
1294,2019,9,6,17
1305,2019,9,6,17
1309,2019,9,6,17
1313,2019,9,6,16
1317,2019,9,6,15
1301,2019,9,6,14
1309,2019,9,6,12
1274,2019,9,6,11
1263,2019,9,6,10
983,2019,9,6,5
975,2019,9,6,0
975,2019,9,5,23
1274,2019,9,5,21
1290,2019,9,5,18
1359,2019,9,5,14
1336,2019,9,5,12
1309,2019,9,5,11
1290,2019,9,5,9
1244,2019,9,5,8
960,2019,9,5,5
967,2019,9,5,3
1305,2019,9,4,20
1017,2019,9,4,5
1102,2019,9,3,22
1121,2019,9,3,22
1121,2019,9,3,22
1132,2019,9,3,21
1201,2019,9,3,21
1194,2019,9,3,21
1309,2019,9,3,21
1313,2019,9,3,20
1324,2019,9,3,20
1347,2019,9,3,20
1320,2019,9,3,20
1328,2019,9,3,19
1351,2019,9,3,19
1370,2019,9,3,19
1367,2019,9,3,19
1370,2019,9,3,18
1390,2019,9,3,18
1397,2019,9,3,18
1401,2019,9,3,18
1420,2019,9,3,17
1451,2019,9,3,17
1632,2019,9,3,13
1608,2019,9,3,12
1616,2019,9,3,11
1635,2019,9,3,11
1593,2019,9,3,11
1551,2019,9,3,11
1555,2019,9,3,10
1543,2019,9,3,10
1543,2019,9,3,10
1532,2019,9,3,9
1505,2019,9,3,9
1489,2019,9,3,9
1443,2019,9,3,9
971,2019,9,3,5
925,2019,9,3,0
1367,2019,9,2,18
1532,2019,9,2,15
1578,2019,9,2,12
1244,2019,9,2,6
875,2019,9,2,2
986,2019,9,2,0
1021,2019,9,1,23
1297,2019,9,1,21
1524,2019,9,1,16
1551,2019,9,1,16
1566,2019,9,1,16
1578,2019,9,1,15
1605,2019,9,1,14
1597,2019,9,1,13
1589,2019,9,1,13
1589,2019,9,1,11
1455,2019,9,1,8
1079,2019,9,1,6
936,2019,9,1,5
952,2019,9,1,4
948,2019,9,1,4
1044,2019,9,0,22
1075,2019,9,0,21
1140,2019,9,0,21
1278,2019,9,0,21
1301,2019,9,0,20
1309,2019,9,0,20
1570,2019,9,0,16
1601,2019,9,0,15
1601,2019,9,0,14
1605,2019,9,0,14
1612,2019,9,0,13
1616,2019,9,0,13
1578,2019,9,0,11
1244,2019,9,0,6
1263,2019,9,0,6
1009,2019,9,0,5
1075,2019,9,0,4
983,2019,9,0,3
963,2019,9,0,2
967,2019,9,0,0
1009,2019,9,0,0
1017,2019,9,6,23
1017,2019,9,6,22
1009,2019,9,6,22
1263,2019,9,6,21
1263,2019,9,6,20
1271,2019,9,6,20
1267,2019,9,6,18
1271,2019,9,6,13
1286,2019,9,6,7
1025,2019,9,6,2
1297,2019,9,5,21
1286,2019,9,5,15
1290,2019,9,5,14
1290,2019,9,5,12
1317,2019,9,5,12
1305,2019,9,5,11
967,2019,9,5,5
1009,2019,9,4,23
1282,2019,9,4,20
1524,2019,9,4,16
1601,2019,9,3,15
1666,2019,9,3,12
1159,2019,9,3,0
1777,2019,9,2,13
1704,2019,9,2,11
1102,2019,9,1,22
1098,2019,9,1,22
1447,2019,9,1,17
1639,2019,9,1,15
1635,2019,9,1,12
1628,2019,9,1,10
1528,2019,9,1,9
1006,2019,9,1,5
1017,2019,9,1,0
1075,2019,9,0,23
1082,2019,9,0,22
1071,2019,9,0,22
1079,2019,9,0,21
1328,2019,9,0,20
1347,2019,9,0,20
1344,2019,9,0,20
1363,2019,9,0,20
1355,2019,9,0,19
1370,2019,9,0,18
1378,2019,9,0,18
1405,2019,9,0,18
1543,2019,9,0,17
1555,2019,9,0,16
1570,2019,9,0,16
1605,2019,9,0,15
1597,2019,9,0,15
1597,2019,9,0,14
1585,2019,9,0,13
1605,2019,9,0,12
983,2019,9,5,21
1259,2019,9,5,21
1271,2019,9,5,20
1263,2019,9,5,20
1259,2019,9,5,19
1282,2019,9,5,17
1286,2019,9,5,16
1274,2019,9,5,15
1267,2019,9,5,13
1278,2019,9,5,12
1278,2019,9,5,12
1263,2019,9,5,11
1236,2019,9,5,8
1232,2019,9,5,8
1063,2019,9,5,6
971,2019,9,5,4
1036,2019,9,5,0
1067,2019,9,4,23
1090,2019,9,4,21
1317,2019,9,4,21
1486,2019,9,4,17
1539,2019,9,4,16
1628,2019,9,3,12
1616,2019,9,3,12
1605,2019,9,3,11
1413,2019,9,3,8
1397,2019,9,3,8
1286,2019,9,3,6
1044,2019,9,3,3
1052,2019,9,3,2
1382,2019,9,2,21
1451,2019,9,2,20
1466,2019,9,2,20
1647,2019,9,2,17
1724,2019,9,2,16
1751,2019,9,2,16
1754,2019,9,2,16
1474,2019,9,2,8
1067,2019,9,2,1
1082,2019,9,2,0
1113,2019,9,2,0
1382,2019,9,1,21
1416,2019,9,1,18
1658,2019,9,1,12
1651,2019,9,1,11
1532,2019,9,1,9
1155,2019,9,1,6
1040,2019,9,1,5
1036,2019,9,1,3
1036,2019,9,1,3
1056,2019,9,1,2
1082,2019,9,0,23
1332,2019,9,0,21
1363,2019,9,0,17
1301,2019,9,0,16
1290,2019,9,0,16
1297,2019,9,0,16
1309,2019,9,0,14
1255,2019,9,0,10
1271,2019,9,0,7
1013,2019,9,0,3
1013,2019,9,0,2
1013,2019,9,0,2
1025,2019,9,0,0
1036,2019,9,6,23
1025,2019,9,6,22
1309,2019,9,6,21
1317,2019,9,6,20
1305,2019,9,6,19
1286,2019,9,6,17
1294,2019,9,6,17
1290,2019,9,6,16
1278,2019,9,6,15
1274,2019,9,6,15
1286,2019,9,6,13
1286,2019,9,6,12
1263,2019,9,6,10
1244,2019,9,6,8
1063,2019,9,6,6
967,2019,9,6,4
983,2019,9,6,3
979,2019,9,6,2
1006,2019,8,5,23
1009,2019,8,5,22
1271,2019,8,5,21
1286,2019,8,5,20
1313,2019,8,5,16
1294,2019,8,5,11
1297,2019,8,5,11
1294,2019,8,5,11
1297,2019,8,5,10
1290,2019,8,5,10
1301,2019,8,5,10
1290,2019,8,5,10
1297,2019,8,5,9
1305,2019,8,5,9
1301,2019,8,5,9
983,2019,8,5,5
990,2019,8,5,4
1006,2019,8,5,3
1029,2019,8,5,2
1079,2019,8,4,23
1082,2019,8,4,22
1390,2019,8,4,21
1447,2019,8,4,17
1528,2019,8,4,16
1547,2019,8,4,16
1547,2019,8,4,15
1585,2019,8,4,13
1612,2019,8,4,11
1582,2019,8,4,10
1032,2019,8,4,5
1002,2019,8,4,4
1044,2019,8,3,23
1090,2019,8,3,21
1351,2019,8,3,21
1367,2019,8,3,20
1374,2019,8,3,20
1413,2019,8,3,19
1432,2019,8,3,19
1570,2019,8,3,17
1605,2019,8,3,17
1635,2019,8,3,16
1651,2019,8,3,16
1666,2019,8,3,15
1689,2019,8,3,14
1658,2019,8,3,13
1632,2019,8,3,11
1647,2019,8,3,10
1071,2019,8,3,5
1079,2019,8,3,2
1079,2019,8,3,2
1090,2019,8,3,2
1109,2019,8,3,2
1094,2019,8,3,1
1090,2019,8,3,1
1105,2019,8,3,1
1597,2019,8,2,17
1658,2019,8,2,15
1489,2019,8,1,17
1547,2019,8,1,16
1562,2019,8,1,11
1082,2019,8,1,6
971,2019,8,1,5
952,2019,8,1,5
952,2019,8,1,5
971,2019,8,1,4
979,2019,8,0,23
986,2019,8,0,22
1113,2019,8,0,21
1263,2019,8,0,21
1328,2019,8,0,18
1440,2019,8,0,17
1524,2019,8,0,16
1528,2019,8,0,15
1512,2019,8,0,15
1520,2019,8,0,14
1536,2019,8,0,11
1528,2019,8,0,11
1416,2019,8,0,8
925,2019,8,0,3
925,2019,8,0,1
936,2019,8,6,23
936,2019,8,6,23
975,2019,8,6,22
1175,2019,8,6,21
1171,2019,8,6,20
1194,2019,8,6,19
1186,2019,8,6,17
1190,2019,8,6,16
1224,2019,8,6,10
1217,2019,8,6,10
1198,2019,8,6,8
944,2019,8,6,3
956,2019,8,6,2
971,2019,8,5,23
1251,2019,8,5,21
1209,2019,8,5,19
1205,2019,8,5,19
1217,2019,8,5,16
1228,2019,8,5,14
1228,2019,8,5,13
1224,2019,8,5,11
1213,2019,8,5,11
913,2019,8,5,5
910,2019,8,5,4
917,2019,8,5,3
933,2019,8,5,2
1278,2019,8,4,21
1363,2019,8,4,18
1593,2019,8,4,16
1593,2019,8,4,15
1632,2019,8,4,12
1628,2019,8,4,11
1017,2019,8,4,5
1044,2019,8,4,2
1079,2019,8,4,0
1086,2019,8,3,23
1443,2019,8,3,21
1463,2019,8,3,20
1831,2019,8,3,15
1858,2019,8,3,13
1873,2019,8,3,12
1843,2019,8,3,11
1824,2019,8,3,10
1136,2019,8,3,5
1144,2019,8,3,4
1105,2019,8,3,3
1186,2019,8,3,3
1194,2019,8,3,3
1205,2019,8,3,2
1274,2019,8,2,23
1735,2019,8,2,18
1908,2019,8,2,13
1827,2019,8,2,11
1820,2019,8,2,11
1754,2019,8,2,10
1205,2019,8,2,6
1067,2019,8,2,5
1086,2019,8,2,4
1082,2019,8,2,3
1075,2019,8,2,2
1079,2019,8,2,1
1102,2019,8,1,23
1397,2019,8,1,21
1436,2019,8,1,20
1489,2019,8,1,19
1455,2019,8,1,19
1478,2019,8,1,18
1670,2019,8,1,16
1712,2019,8,1,13
1728,2019,8,1,13
1728,2019,8,1,12
1681,2019,8,1,9
1201,2019,8,1,6
1059,2019,8,1,5
1244,2019,8,1,0
1282,2019,8,0,23
1509,2019,8,0,21
1566,2019,8,0,20
1678,2019,8,0,18
1754,2019,8,0,18
1912,2019,8,0,15
1916,2019,8,0,15
1889,2019,8,0,14
1873,2019,8,0,11
1282,2019,8,0,6
1190,2019,8,0,4
1171,2019,8,0,3
1194,2019,8,0,2
1190,2019,8,0,2
1205,2019,8,0,1
1209,2019,8,0,0
1213,2019,8,6,23
1393,2019,8,6,21
1374,2019,8,6,19
1382,2019,8,6,18
1382,2019,8,6,17
1390,2019,8,6,17
1378,2019,8,6,16
1382,2019,8,6,15
1386,2019,8,6,14
1397,2019,8,6,14
1393,2019,8,6,13
1351,2019,8,6,6
1171,2019,8,6,6
1067,2019,8,6,4
1056,2019,8,6,3
1056,2019,8,6,1
1032,2019,8,5,5
1601,2019,8,4,16
1628,2019,8,4,14
1543,2019,8,4,9
1493,2019,8,4,8
1470,2019,8,4,8
1440,2019,8,4,8
1167,2019,8,4,6
1059,2019,8,4,0
1082,2019,8,3,23
1090,2019,8,3,22
1363,2019,8,3,21
1367,2019,8,3,20
1440,2019,8,3,18
1466,2019,8,3,18
1597,2019,8,3,16
1674,2019,8,3,13
1186,2019,8,3,6
1052,2019,8,3,5
1063,2019,8,3,3
1079,2019,8,3,2
1090,2019,8,3,0
1109,2019,8,2,22
1125,2019,8,2,21
1393,2019,8,2,21
1512,2019,8,2,18
1666,2019,8,2,16
1685,2019,8,2,15
1701,2019,8,2,13
1701,2019,8,2,13
1693,2019,8,2,11
1689,2019,8,2,11
1201,2019,8,2,6
1090,2019,8,2,3
1090,2019,8,2,2
1079,2019,8,2,1
1105,2019,8,2,0
1098,2019,8,2,0
1455,2019,8,1,21
1559,2019,8,1,18
1708,2019,8,1,17
1735,2019,8,1,16
1777,2019,8,1,16
1789,2019,8,1,14
1067,2019,8,1,5
1079,2019,8,0,23
1094,2019,8,0,22
1228,2019,8,0,21
1393,2019,8,0,21
1420,2019,8,0,20
1470,2019,8,0,19
1516,2019,8,0,18
1632,2019,8,0,17
1697,2019,8,0,15
1701,2019,8,0,15
1689,2019,8,0,15
1685,2019,8,0,14
1693,2019,8,0,14
1704,2019,8,0,14
1701,2019,8,0,14
1697,2019,8,0,13
1685,2019,8,0,13
1693,2019,8,0,13
1693,2019,8,0,13
1693,2019,8,0,12
1708,2019,8,0,12
1712,2019,8,0,12
1693,2019,8,0,12
1689,2019,8,0,11
1670,2019,8,0,11
1643,2019,8,0,10
994,2019,8,0,4
986,2019,8,0,3
994,2019,8,0,3
994,2019,8,0,2
998,2019,8,0,2
998,2019,8,0,2
1002,2019,8,0,1
1006,2019,8,0,1
1036,2019,8,6,23
1152,2019,8,6,21
1320,2019,8,6,21
1324,2019,8,6,19
1347,2019,8,6,18
1374,2019,8,6,17
1363,2019,8,6,16
1363,2019,8,6,15
1355,2019,8,6,14
1344,2019,8,6,13
